,contrast,energy,homogeneity,correlation,dissimilarity,ASM,Type
113,0.5087009803921569,0.6297726053120939,0.9291768097449328,0.941039412240666,0.19332107843137258,0.3966135344015824,0
1250,0.37072610294117647,0.3722464268951965,0.8747795157372903,0.9668219915998705,0.26989889705882353,0.13856740233624085,1
359,0.4142156862745098,0.5963999956577478,0.9141185356403783,0.9589571985867167,0.2082107843137255,0.3556929548205617,0
509,0.5543504901960785,0.6051309334111342,0.9014834968719055,0.936576378482197,0.250061274509804,0.3661834465710305,0
62,0.2231924019607843,0.7098465906772901,0.9491826874369047,0.9680400554933765,0.1205575980392157,0.5038821822961722,0
1522,0.2345588235294118,0.6796723855909623,0.9433542162737666,0.9766780234111332,0.13201593137254905,0.4619545517349098,1
601,0.3689031862745098,0.6665786632280946,0.9430644404469015,0.9597258000251465,0.15018382352941176,0.44432711427095345,0
582,0.5002757352941176,0.6005831967829933,0.9234323980371772,0.9418846096704934,0.20193014705882348,0.3607001762580797,0
1980,0.19506740196078431,0.6024314231949955,0.9482302580977967,0.9774678471753997,0.11807598039215686,0.3629236196527478,1
1017,0.2190563725490196,0.4075439633147001,0.9149722462514417,0.9796526310294623,0.17818627450980393,0.16609208203425363,1
997,0.35520833333333335,0.5897448851473337,0.9362877441088948,0.9608094525652843,0.15949754901960783,0.34779902955744185,0
567,0.5151041666666667,0.602740566765082,0.9255255919430876,0.949325433293994,0.20027573529411766,0.3632961908242923,0
89,0.2761948529411765,0.6371191523109061,0.9546201606101044,0.9640433462946124,0.11648284313725493,0.4059208142413675,0
1204,0.4806372549019608,0.4013011392575571,0.8713123717109444,0.9595811088197873,0.2900122549019608,0.16104260436941326,1
1405,0.44123774509803926,0.3936763350886481,0.883945652050107,0.9668652140999355,0.26458333333333334,0.15498105680882954,1
1674,0.2555453431372549,0.37093191237993284,0.8985453680906753,0.9754198501103492,0.21155024509803924,0.13759048362183415,1
1198,0.2750919117647058,0.3708508163299154,0.8967911980968857,0.9724295644263987,0.21749387254901958,0.13753032797256465,1
1948,0.20435049019607848,0.6737588360996273,0.9583667971438301,0.9736761900467905,0.10131740196078433,0.4539509692223245,1
142,0.2377144607843137,0.531052394475955,0.9351678597099229,0.9740661875254573,0.1469669117647059,0.28201664567864526,0
848,0.263296568627451,0.6358037071575289,0.942122856403782,0.9767045575397901,0.13838848039215684,0.4042463540352567,0
798,0.4510416666666667,0.6651544560684535,0.9306739229414404,0.958857043858142,0.1824142156862745,0.44243045042772017,0
635,0.2504289215686275,0.6033251419410253,0.9446056228073962,0.9784675764844414,0.1306372549019608,0.3640012268981582,0
206,0.33639705882352944,0.5682004927631364,0.9207946477386357,0.9695489733746114,0.18624387254901958,0.3228517999762711,0
1308,0.24414828431372548,0.6141917458679674,0.9468016365696945,0.9710842448746019,0.12735906862745097,0.37723150069234185,1
281,0.31285232843137256,0.5351404507741856,0.9198288984061584,0.9697398901832025,0.18448223039215686,0.2863753020547986,0
557,0.3100796568627451,0.5596306815961192,0.9245663539920677,0.9729071188036043,0.17441789215686274,0.31318649978373697,0
106,0.22666973039215685,0.5904074696794054,0.9359987840640414,0.9783755294619255,0.14330575980392157,0.34858098025323797,0
19,0.3133884803921567,0.5771321933436564,0.9424846326646711,0.9686840051162342,0.14350490196078425,0.33308156859365956,0
787,0.3888939950980391,0.5014417068119302,0.9260447547835631,0.972512287840623,0.18295036764705877,0.25144378533046174,0
735,0.24160539215686272,0.5206941170630504,0.9390000415140987,0.9825466586493421,0.1407781862745098,0.2711223635440696,0
384,0.25857843137254904,0.6232456428555738,0.9374062019665393,0.9775161701363642,0.14494485294117648,0.3884351313384575,0
1823,0.23128063725490197,0.5262114088392134,0.9381125926049152,0.9744268610202172,0.14090073529411765,0.27689844679254977,1
299,0.2794424019607843,0.5910564541550662,0.9405211506838885,0.9683085889351357,0.14310661764705884,0.34934773199835994,0
501,0.30618872549019605,0.6797942469492613,0.9565663710023572,0.9564585826997609,0.11654411764705881,0.4621202181853133,0
746,0.1397671568627451,0.7294784389957933,0.9751134060264682,0.9906647019462856,0.06249999999999999,0.5321387929597393,0
459,0.41966911764705883,0.5867722131775425,0.9237800457164643,0.953574572050117,0.19117647058823528,0.34430163015727133,0
1817,0.26803002450980395,0.47213131798039426,0.9269396741323104,0.9773509325978179,0.16588541666666667,0.22290798141790413,1
1972,0.1901960784313726,0.6773860722886335,0.9548057574809306,0.9751909731345547,0.10551470588235295,0.45885189093062173,1
1764,0.4170955882352941,0.44244622717523874,0.9071108750152869,0.9550637824096948,0.2208639705882353,0.195758663941603,1
1155,0.5079044117647059,0.3362624888767606,0.866523652245538,0.9519891585199792,0.30229779411764707,0.11307246142559352,1
244,0.5775122549019608,0.5597791527484475,0.907271525434804,0.9428717155698673,0.2428002450980392,0.31335269985176967,0
1115,0.4435661764705882,0.36330319699314734,0.8645964402484732,0.9571715164917264,0.2986519607843138,0.13198921294544164,1
1903,0.26331188725490196,0.3671568116148293,0.8930498555474226,0.9738245471370993,0.22198223039215684,0.13480412431516725,1
224,0.41449142156862756,0.5505018396637977,0.9049439091323823,0.9628047346304243,0.22564338235294124,0.30305227547322566,0
1556,0.3840226715686274,0.4496564648330113,0.887372392517451,0.9645634182710048,0.24943321078431369,0.20219093636612115,1
1560,0.2933823529411765,0.4954750168903198,0.9335615544676963,0.9716859379020084,0.15793504901960784,0.2454954923624627,1
1224,0.2810661764705882,0.42309385854278725,0.9147132852009581,0.9737149459262001,0.18866421568627445,0.17900841313662405,1
930,0.18262867647058822,0.6507126158071461,0.9500431795333396,0.977496883891506,0.11320465686274511,0.4234269083705786,0
1646,0.3309742647058824,0.563297113519081,0.9220715162777231,0.9677720362026806,0.18170955882352946,0.31730363809892836,1
1637,0.24388786764705883,0.5143278612631517,0.9268698637543252,0.9711423476594143,0.16236213235294117,0.26453314887152773,1
1219,0.33595281862745097,0.4133752187188829,0.9003980776799224,0.9611217908746188,0.22127757352941174,0.17087907145088427,1
1648,0.39702818627450975,0.350711857092405,0.8866809594312838,0.9625417943537447,0.25389093137254903,0.12299880670520351,1
1974,0.3474111519607843,0.3904627804986321,0.8864677401358306,0.9560254991575986,0.246124387254902,0.15246118295472294,1
1444,0.2134497549019608,0.6628959104425876,0.9540662381422547,0.9724780527019954,0.11029411764705882,0.4394309880815071,1
1213,0.28506433823529415,0.3863642757887103,0.9055693634270083,0.9789280642319499,0.20418198529411763,0.14927735360573458,1
1091,0.25238970588235293,0.5249504011870807,0.9355694015315554,0.9772135778403997,0.14776348039215687,0.275572923706477,1
792,0.21456801470588235,0.6022522549532489,0.9415469936973505,0.9863757983864718,0.13144914215686276,0.3627077785962731,0
716,0.381954656862745,0.5719499879141784,0.9206423598621909,0.9634838834138837,0.1933210784313725,0.3271267886750288,0
438,0.2065563725490196,0.5837124531691349,0.9425585693492267,0.9796210127341196,0.12947303921568626,0.34072022798472945,0
222,0.23526348039215686,0.47651738054243536,0.9319490266067906,0.977555439859595,0.15193014705882352,0.22706881395902417,0
967,0.26136642156862744,0.678109558351505,0.9523783207532125,0.9728092595863848,0.11988357843137255,0.45983257312767317,0
639,0.3908700980392157,0.527490649749934,0.914214401285768,0.9607625511136011,0.20502450980392156,0.2782463855736075,0
1619,0.22285539215686273,0.6396180253119494,0.9493629478726795,0.9727679129951307,0.11973039215686275,0.4091112183039576,1
1131,0.2202512254901961,0.6376380864319826,0.9496117131654545,0.9732293228403853,0.11893382352941176,0.4065823292686406,1
1874,0.21688112745098043,0.38398801656756276,0.9042064950980393,0.967410106345227,0.19580269607843137,0.14744679686749085,1
1750,0.2527267156862745,0.4279000051304615,0.9202244282894153,0.9758434026747231,0.17463235294117646,0.183098414390649,1
1983,0.7797640931372549,0.2947891942151809,0.7869951704640827,0.907638561358402,0.4805606617647059,0.08690066902603566,1
328,0.46706495098039214,0.4106688645380509,0.8865301890674946,0.9646738404398486,0.26378676470588236,0.168648916300972,0
41,0.2720435049019608,0.6016788533638052,0.9319150776283669,0.9807769796537823,0.15644914215686276,0.3620174425851834,0
1098,0.4523284313725489,0.3849341273873124,0.8590630384843185,0.9507704377521112,0.30851715686274506,0.14817428242743166,1
1801,0.46115196078431386,0.534514450082244,0.9050621262232426,0.9550487276720302,0.22999387254901965,0.2857056973467237,1
1673,0.4931985294117648,0.39892764137324555,0.857625303037933,0.9459612420286896,0.3163602941176471,0.1591432630516208,1
295,0.17944240196078426,0.698933720631675,0.9553253931250254,0.9856556565866996,0.10297181372549016,0.4885083458360364,0
732,0.5589154411764705,0.6439336110743429,0.9205814063747673,0.9352971388774978,0.21433823529411766,0.4146504954712431,0
1830,0.16554840686274513,0.4142011355889303,0.9278658517988645,0.9783082562460018,0.1477481617647059,0.1715625807231594,1
1382,0.33661151960784313,0.45162222871933316,0.895768468303611,0.9677555976901988,0.22938112745098038,0.20396263747341767,1
918,0.15897671568627453,0.5844557232057821,0.9517981573285423,0.982466240196645,0.1064950980392157,0.34158849238799377,0
1468,0.2734375,0.54734535249725,0.9353624529257097,0.9693215119240842,0.15180759803921567,0.2995869349003389,1
1601,0.38287377450980387,0.42472354092967735,0.8917966106660962,0.9647976857862294,0.24197303921568625,0.18039008621984332,1
50,0.5241115196078432,0.5595542461229696,0.9042857868765091,0.9463439385476023,0.2401654411764706,0.31310095435424473,0
1657,0.21544117647058825,0.6199925648255904,0.9525327923911404,0.9746297445253271,0.11335784313725492,0.38439078043901387,1
1779,0.44096200980392153,0.35701101683698755,0.8659122164901794,0.949400123324296,0.29518995098039214,0.12745686614297982,1
1185,0.2246783088235294,0.4283839899750295,0.9277233999911876,0.9778216914932448,0.1571844362745098,0.18351284286692618,1
1478,0.5261642156862745,0.3609722061204952,0.8581134680728105,0.9518983162688858,0.31948529411764703,0.13030093359149728,1
333,0.5285232843137255,0.6668814803838435,0.9357471571834679,0.945311362335654,0.18137254901960784,0.44473090887894673,0
242,0.24730392156862743,0.7519705059995987,0.9682302595215658,0.9664492836268291,0.08841911764705881,0.5654596418932925,0
1463,0.18268995098039215,0.5706622368046917,0.9468958083799129,0.979701026700575,0.11850490196078432,0.3256553885149341,1
363,0.4075674019607843,0.6676803966725506,0.9276445999749416,0.9670955268453023,0.18403799019607844,0.4457971121008146,0
857,0.15481004901960788,0.617174938901835,0.9530445529456127,0.9860348540938688,0.10379901960784316,0.38090490520848364,0
116,0.26378676470588236,0.600194436218215,0.937924046284773,0.9749692039525519,0.14589460784313726,0.360233361267301,0
226,0.1915441176470588,0.7397383626626086,0.9693884235912782,0.974885008066068,0.07990196078431372,0.547212845194757,0
1572,0.2872855392156862,0.3736784132435716,0.8965502866870732,0.9738279895823493,0.21985294117647058,0.13963555652423346,1
1195,0.23777573529411766,0.6341325655816369,0.9419965018002432,0.9714344547362996,0.13532475490196078,0.402124110731149,1
119,0.3193474264705882,0.5682728194027343,0.9339585120163085,0.977899958691666,0.15991115196078431,0.3229339972719327,0
433,0.35732230392156866,0.6096972121119595,0.9386867261442304,0.9614590517492728,0.15582107843137255,0.3717306904570957,0
1681,0.23265931372549017,0.5900046376975061,0.9451869594174955,0.9830052972067648,0.1274203431372549,0.34810547250456547,1
1236,0.21073835784313727,0.43626250861302346,0.929937914504037,0.9773298421527941,0.1517310049019608,0.19032497642132837,1
1202,0.5067095588235293,0.42032806510771764,0.8962929344952485,0.962672897130598,0.24941789215686272,0.1766756823171977,1
862,0.3071997549019608,0.39905737098940375,0.9049389851406504,0.97336108868896,0.2088848039215686,0.1592467853409746,0
195,0.4079656862745098,0.627288700136385,0.9235265717207759,0.9675679293022161,0.19074754901960783,0.39349111331879566,0
1436,0.5462622549019607,0.3350395132673125,0.8625364206034621,0.9559819224866387,0.31332720588235297,0.11225147545039768,1
982,0.36467524509803917,0.6044054801379662,0.9439246257586441,0.9573446113515829,0.1469362745098039,0.36530598442080553,0
1971,0.3828125,0.41778439596595673,0.8846240609870585,0.9441677734658078,0.25471813725490194,0.17454380151263935,1
699,0.311734068627451,0.6590513838001636,0.9412502458623785,0.9664939280970318,0.1468137254901961,0.43434872648891054,0
305,0.34739583333333335,0.6046874491629862,0.9432895787472994,0.9732754568204561,0.14583333333333334,0.36564691117523906,0
775,0.318734681372549,0.6720221970730315,0.939741352815585,0.9691487700651544,0.15029105392156863,0.4516138333588644,0
23,0.6234068627450982,0.5989636223501499,0.9058607865917555,0.9379271209315068,0.2488357843137255,0.35875742089881296,0
79,0.13351715686274512,0.654496862180719,0.9644197220743501,0.9822741916760632,0.08097426470588234,0.42836614260440703,0
1747,0.20131740196078432,0.5636552948756826,0.9440855264617158,0.9781443024406623,0.12622549019607843,0.3177072914413927,1
1525,0.4508884803921569,0.42676981826328936,0.8697541237587735,0.9595463462896041,0.29123774509803924,0.18213247778048103,1
398,0.7943014705882353,0.6093833554876746,0.9002798249573768,0.9422117188697455,0.2840992647058823,0.3713480739454176,0
1475,0.40569852941176465,0.41672391441444456,0.8969053959635704,0.9565865928513648,0.23795955882352937,0.17365882084489734,1
1404,0.36173406862745094,0.4114234982352108,0.9029665106366014,0.9681401412782431,0.22080269607843134,0.1692692949000985,1
1592,0.30962009803921564,0.43853522089530994,0.9061358879341146,0.967908243059883,0.20701593137254903,0.19231313996569827,1
1183,0.21920955882352944,0.42463686616504165,0.9279930379957414,0.977572519187002,0.15637254901960784,0.18031646810646748,1
37,0.2180147058823529,0.5402704045425214,0.9444015859584629,0.9846811574033186,0.12711397058823526,0.29189211002453974,0
852,0.5274203431372549,0.6093296666519915,0.9184735525967145,0.9462613557330082,0.2147058823529412,0.3712826426622271,0
494,0.4345588235294119,0.6131593709092579,0.92561574205627,0.9540269016592248,0.18952205882352946,0.37596441413383686,0
846,0.5589154411764705,0.6439336110743429,0.9205814063747673,0.9352971388774978,0.21433823529411766,0.4146504954712431,0
1226,0.19868259803921567,0.6484680862314077,0.9546485078454152,0.9750589561941467,0.10726102941176471,0.4205108588606245,1
1827,0.2936887254901961,0.4114558079762778,0.8925770191438445,0.9585029637412393,0.2274509803921569,0.1692958819174116,1
1264,0.2519914215686274,0.4015552204596092,0.9110912943736258,0.9726090213872769,0.1897671568627451,0.1612465950783653,1
490,0.26060049019607845,0.5368656336453235,0.9326286772199401,0.9773115487569839,0.15435049019607844,0.2882247085893947,0
431,0.3544424019607842,0.5905871015105275,0.9387879283745415,0.9603318053503046,0.15490196078431367,0.34879312447060606,0
85,0.42570465686274495,0.5842592696175362,0.9079045654567928,0.9598661384811781,0.2200367647058823,0.34135889413401677,0
1958,0.28517156862745097,0.5612573187294202,0.9393614007606222,0.9688256085831368,0.14595588235294119,0.315009777827338,1
1518,0.24905024509803922,0.5711608501600708,0.9409664957994327,0.9715929301578736,0.13851102941176474,0.3262247167555748,1
1101,0.24292279411764706,0.6832798345178764,0.9506399511452496,0.9759971066107811,0.11924019607843137,0.46687133225877664,1
806,0.4714154411764706,0.6681170129762993,0.9385676091566014,0.9483616575187339,0.17175245098039216,0.4463803430283725,0
1257,0.27294730392156863,0.5958996208330397,0.9317644544747702,0.9730249526179039,0.15652573529411765,0.3550963581089605,1
1215,0.23590686274509803,0.5584931666878837,0.9356380357267038,0.9788840455073583,0.14568014705882354,0.31191461723706027,1
402,0.2762101715686274,0.6106277610482317,0.9310873617370696,0.9671343267988652,0.1592064950980392,0.3728662625627763,0
1259,0.23673406862745097,0.5916103823909162,0.9478219062404833,0.9732972859180857,0.12466299019607843,0.35000284455272607,1
1951,0.27195159313725487,0.36056063157963997,0.8963122657151096,0.969775439646454,0.21809129901960783,0.13000396904510886,1
1682,0.24882046568627456,0.41521606778689973,0.9224966445892595,0.9755794348950689,0.16986825980392162,0.1724043829484153,1
572,0.2557291666666666,0.6436590310203285,0.9395076641470455,0.9694010128542662,0.1420955882352941,0.41429694821402824,0
1179,0.42153799019607835,0.46314366608743684,0.8949421076902693,0.9564726897824386,0.2412071078431372,0.2145020554369112,1
1711,0.36640625,0.5600985783705142,0.9158079552178277,0.9547679778190176,0.1995251225490196,0.3137104174926711,1
1305,0.2768995098039216,0.5404711064509466,0.93105099459987,0.9696635813804846,0.15962009803921567,0.29210901690831054,1
565,0.3288602941176471,0.5645133739612352,0.9244393501499903,0.965452113112443,0.17827818627450986,0.3186753493810975,0
145,0.23445159313725483,0.6038895756130448,0.9423154134429544,0.9777847145917269,0.13429840686274508,0.36468261953410336,0
719,0.2035232843137255,0.6286739454731567,0.9517758895856863,0.9752295282845745,0.11317401960784314,0.39523092971678553,0
1106,0.3593596813725489,0.34857932636721733,0.8630201710935381,0.9505431672097393,0.28742340686274503,0.12150754677062303,1
204,0.3556985294117647,0.6076674112892392,0.9396286602845859,0.9612443753485413,0.15361519607843138,0.3692596827429654,0
331,0.19650735294117652,0.6094349418678481,0.9474391968325793,0.9814100873967437,0.11976102941176472,0.37141094836946736,0
1151,0.24344362745098042,0.6326449819300823,0.9508108914410819,0.9708815215584647,0.12009803921568626,0.40023967316131415,1
1991,0.6513480392156863,0.38330543140667206,0.8393939629508401,0.9476442400780689,0.3719669117647059,0.146923053745855,1
94,0.2941942401960784,0.6957892150025854,0.9399218570904883,0.9621032793891204,0.146859681372549,0.484122631713914,0
451,0.2930759803921569,0.5653700905330078,0.9212205272380445,0.9714841798679517,0.1795343137254902,0.31964333926930144,0
1710,0.2561121323529411,0.5279932138579037,0.9418817368614621,0.9732241041953015,0.1380974264705882,0.27877683387999797,1
1238,0.18213848039215685,0.40777927433769917,0.9242816048930884,0.9781122470590253,0.15649509803921569,0.1662839365793805,1
914,0.2076286764705882,0.6048236417140889,0.9520446416688845,0.9753035106053981,0.1131127450980392,0.3658116375762926,0
769,0.42055759803921566,0.6095446530953548,0.9308870850238715,0.950444960573609,0.1787377450980392,0.3715446841171364,0
1253,0.23618259803921574,0.6813246625059661,0.9444607893343839,0.975789506279157,0.13023897058823533,0.46420329573886865,1
1282,0.5377450980392158,0.3842279919405215,0.887725773301249,0.9593733955981627,0.26835171568627453,0.14763114979064543,1
1652,0.4736519607843137,0.3517828523095145,0.8292382829828764,0.9575357816251275,0.3632352941176471,0.1237511751790177,1
1129,0.2551776960784314,0.463623034038498,0.9270244571244788,0.9715481984935896,0.16338848039215687,0.21494631769106232,1
1165,0.35205269607843137,0.3284389160290232,0.8765116013921161,0.9711876744906085,0.26348039215686275,0.10787212156231976,1
788,0.5005821078431372,0.5142685001526373,0.9003389974599967,0.9522357999530665,0.24638480392156864,0.2644720902492431,0
583,0.47993259803921573,0.5870021353633785,0.9159046306504137,0.9636502284764286,0.21390931372549019,0.34457150692116617,0
1499,0.25516237745098036,0.4014236283546375,0.8970879289215687,0.9656476343335916,0.21404718137254902,0.16114092940140212,1
218,0.34013480392156864,0.571087651238111,0.9328052043093135,0.9673402937474923,0.16412377450980392,0.3261411053966623,0
1340,0.3044424019607843,0.5617726383289461,0.9326587820602742,0.9672698762587763,0.16069240196078433,0.3155884971750649,1
1073,0.5474111519607843,0.35466094711546564,0.8316020219089532,0.9353262000969124,0.368765318627451,0.12578438740883913,1
309,0.1693014705882353,0.646256849351553,0.9546902493723428,0.9820012402159048,0.10284926470588236,0.41764791533379586,0
605,0.3289522058823529,0.6865124044682589,0.9506510147274637,0.9581592627863634,0.13158700980392157,0.4712992814887903,0
285,0.506188725490196,0.6389848861219926,0.9302476668177362,0.941366436547103,0.19117647058823528,0.40830168469233585,0
1111,0.3483302696078432,0.3958603907720655,0.9011886215176115,0.9692075576995226,0.2217064950980392,0.15670544898221236,1
1924,0.3127757352941176,0.44186845645009737,0.901409826656907,0.9709502079639408,0.2160845588235294,0.1952477328055916,1
1629,0.4804534313725491,0.4304881018632903,0.8928161619331604,0.9615216277376635,0.2541360294117647,0.18532000584585862,1
958,0.5346507352941177,0.6875874976542168,0.9400281463340505,0.9445466195169955,0.1745404411764706,0.47277656693038755,0
891,0.2633272058823529,0.5095734861701244,0.9284141370792539,0.9770671581697178,0.16243872549019606,0.259665137807574,0
1288,0.8169117647058826,0.33487589932529627,0.8057662120797935,0.917903934570828,0.45422794117647075,0.11214186794892594,1
64,0.4158854166666667,0.6816219077281154,0.9332889709104568,0.9615992866000329,0.17480085784313726,0.46460842509491546,0
1837,0.5502297794117648,0.34152139316106656,0.8276996582730255,0.9610345886390287,0.37792585784313726,0.11663686198667579,1
902,0.19347426470588236,0.6368774205590213,0.9490292546255997,0.9844828655722123,0.11626838235294118,0.4056128488179125,0
1160,0.2906862745098039,0.592198742984397,0.9343951000175049,0.9672823600870266,0.15462622549019608,0.3506993511922999,1
849,0.2732077205882353,0.5536656142776694,0.9323340074878246,0.9719800574663892,0.15727634803921564,0.30654561243346895,0
1867,0.20579044117647055,0.7258853123071398,0.9556785282337832,0.979972681591124,0.10634191176470587,0.5269094866232339,1
1467,0.33290441176470587,0.5199249462876089,0.9249085756138092,0.9712493474724022,0.17720588235294116,0.27032194977217294,1
1489,0.2363970588235294,0.4152123456766728,0.9183729538195369,0.9676295232690773,0.17518382352941175,0.17240129200232482,1
411,0.3384497549019607,0.6516529958524214,0.9592381074097118,0.9595691537193586,0.11681985294117644,0.42465162700343595,0
1462,0.25358455882352937,0.44677014447463315,0.9023805147058825,0.9675806359955891,0.20490196078431375,0.19960356199388457,1
1192,0.16626838235294114,0.600840191151381,0.94670727142667,0.9803822827910362,0.11642156862745096,0.361008935302828,1
1909,0.32470894607843137,0.3610747733194387,0.9005581576177922,0.9711961242393884,0.21919424019607844,0.13037499192768404,1
1595,0.3920343137254902,0.3800889897779504,0.9000152515604505,0.9703487627674904,0.2280637254901961,0.1444676401504229,1
659,0.4325674019607843,0.6317185026128068,0.9251912484833117,0.9503270101907494,0.19074754901960783,0.3990682665433668,0
975,0.23612132352941176,0.5925637531803858,0.9497200331902971,0.9783789137863416,0.12074142156862745,0.35113180158322516,0
989,0.22141544117647058,0.6385475961577505,0.9398627874364249,0.9735122095834323,0.1363357843137255,0.40774303255884153,0
1188,0.22660845588235293,0.41866633319654395,0.9198949354223468,0.9816179941382271,0.17087928921568626,0.17528149855223954,1
25,0.30318627450980395,0.6008136239311346,0.9347634021598121,0.9735334932640174,0.15548406862745098,0.36097701070126276,0
1995,0.39011948529411766,0.38080165544461575,0.8706530933923343,0.9658715769012126,0.2801623774509804,0.14500990078935985,1
1306,0.41798406862745097,0.43517795421796607,0.892459387446736,0.9511815295407562,0.24534313725490192,0.1893798518373342,1
247,0.31832107843137253,0.6069453628517235,0.9353015145002602,0.9712033924357669,0.15603553921568625,0.3683826734872104,0
1316,0.5128370098039217,0.37056229428647947,0.8461617466465001,0.9519685202106617,0.33964460784313727,0.1373164139468594,1
952,0.4285539215686275,0.6310148371236599,0.9300308691043986,0.9596587180978446,0.1823529411764706,0.398179724670199,0
47,0.46801470588235294,0.5453492646714589,0.8997561502312801,0.9533961497148219,0.24145220588235294,0.2974058204777009,0
1294,0.21443014705882352,0.6134459456984008,0.9414622288394996,0.9751881375307516,0.13293504901960784,0.3763159282938053,1
809,0.2723345588235294,0.5145120310176482,0.9380636943920897,0.9774867943272167,0.14604779411764707,0.26472263006190533,0
256,0.23753063725490198,0.6723334719644627,0.9547129004087265,0.9721419979792129,0.11302083333333335,0.45203229752378893,0
1688,0.3824142156862745,0.44753539643437257,0.8875646942524106,0.9654439162242714,0.24892769607843135,0.20028793106167103,1
558,0.4682904411764706,0.68072199336908,0.928983142503363,0.9557314093272414,0.18893995098039215,0.46338243225637377,0
593,0.31590073529411766,0.5851577684666507,0.9447041794506112,0.9778603206823602,0.1393075980392157,0.3424096139968703,0
1388,0.5813572303921568,0.4021753145318973,0.849398635197781,0.9452875416427459,0.34459252450980393,0.16174498361883052,1
652,0.22855392156862744,0.7492926441927986,0.9643534260071889,0.9772069899359302,0.09335171568627451,0.561439466641436,0
727,0.29920343137254896,0.5672698673257188,0.9254421677133613,0.9666776247528389,0.1723958333333333,0.32179510237573866,0
1921,0.14456188725490196,0.6362118576784123,0.9529784887654158,0.981851190679664,0.10237438725490196,0.4047655278506163,1
1012,0.2807291666666667,0.5390056513563731,0.9365105029920124,0.9734584273797974,0.14987745098039215,0.2905270921941081,1
1285,0.285079656862745,0.5328229659964191,0.9360665338365382,0.9784095126934165,0.1510110294117647,0.2839003130932212,1
644,0.37549019607843137,0.5861258175687701,0.9438924236320433,0.965791663661869,0.1488970588235294,0.3435434740206592,0
1911,0.3271139705882353,0.37456778251882594,0.8724754208810221,0.9561037097125842,0.2666360294117647,0.1403010237010705,1
1858,0.2685355392156863,0.5286214468121117,0.9331309712110967,0.9711568406050766,0.1545343137254902,0.2794406340297302,1
1386,0.32357536764705885,0.4429377548776582,0.9146840212459266,0.9723773632997538,0.1936734068627451,0.1961938546960604,1
1859,0.5028339460784315,0.39630052652722797,0.855749424909838,0.9591272404354583,0.3212162990196079,0.1570541073257581,1
1124,0.43584558823529407,0.38710599966495157,0.8770500502665294,0.9423581455454614,0.2747242647058823,0.1498510549766015,1
1496,0.35850183823529413,0.43693769281459455,0.9049005072288485,0.9758795676852157,0.21634497549019607,0.19091454740214098,1
185,0.23774509803921567,0.48125109662445525,0.9213369765326944,0.9756821340147106,0.17034313725490197,0.23160261800224075,0
1121,0.2649969362745098,0.36648178983603574,0.8940348363610151,0.9662797481630164,0.22075674019607847,0.13430890228142428,1
131,0.32368259803921573,0.6118692518750395,0.9425114119559406,0.9620936823915536,0.14460784313725494,0.3743839813901206,0
289,0.1967830882352941,0.7109814189736261,0.964511935153479,0.9794883200812153,0.08826593137254903,0.5054945781257508,0
743,0.3103247549019608,0.6394670872901627,0.9479177661907983,0.9680900231480325,0.13308823529411767,0.40891815572736445,0
1370,0.30666360294117645,0.43016650834907494,0.91225649901715,0.9687458971448352,0.19529718137254903,0.18504322490523478,1
740,0.20997242647058822,0.7646234423971608,0.965318376305671,0.9649843236637548,0.09005821078431372,0.5846490086632844,0
191,0.21640625000000002,0.6015856190976807,0.9424846272318699,0.980829183760398,0.1310202205882353,0.36190525710513977,0
233,0.4499387254901962,0.6151017247000147,0.9342221949957679,0.9571378530930683,0.1765012254901961,0.3783501317289326,0
111,0.4917892156862745,0.5612385002583336,0.9201869084615624,0.9706500657515718,0.20842524509803922,0.31498865417222344,0
851,0.22496936274509804,0.6416495189222009,0.9541847905681167,0.976767848540018,0.1114889705882353,0.4117141051330918,0
926,0.41715686274509806,0.60091238495777,0.9141905993197084,0.9581108462461809,0.20885416666666667,0.3610956943956351,0
369,0.32833946078431375,0.5914011320635862,0.9250010458705313,0.972853640035979,0.17784926470588236,0.34975529900609137,0
419,0.49473039215686276,0.5597941230777549,0.9058656761132973,0.948013226044339,0.23544730392156865,0.31336946023239265,0
1598,0.42083333333333334,0.4356169424877529,0.8963001349433011,0.9618706089721651,0.2381433823529412,0.18976212058237824,1
1925,0.22227328431372545,0.6711376115081723,0.9528392654282577,0.9718004820449415,0.1137561274509804,0.4504256935808944,1
866,0.31721813725490194,0.5312031144501532,0.9292048476477542,0.9795780489074893,0.16731004901960783,0.28217674880154264,0
1790,0.2217984068627451,0.3676425372475221,0.9130919297866207,0.9763043575262262,0.18175551470588236,0.13516103519379566,1
446,0.48569240196078434,0.6162124041826936,0.9269524150264852,0.945151956839923,0.19387254901960785,0.3797177270686154,0
504,0.1981004901960784,0.7092698699979508,0.9601355899917751,0.966695297765828,0.09773284313725492,0.50306374848691,0
1624,0.4903645833333333,0.4201233015673972,0.8578153092080969,0.9507519678830315,0.31570159313725493,0.17650358851989018,1
1963,0.20352328431372543,0.6310200612399796,0.9510325631643752,0.9760716117157673,0.11433823529411763,0.3981863176873076,1
980,0.3784926470588236,0.6092021730565237,0.9297596329194511,0.9566961182304329,0.17472426470588237,0.37112728765679065,0
1926,0.3053921568627451,0.4543130675102089,0.9218267856457736,0.9741906886937559,0.17879901960784314,0.20640036331053563,1
